customer_id;order_date;order_id;pages_visited;tshirt_category;tshirt_price;tshirt_quantity;user_agent
344489;12/12/2013;HTS-344489-0001;10;Wh Tshirt M;20;1;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
164175;05/10/2013;HTS-164175-0001;13;Wh Tshirt M;20;1;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
608352;11/12/2013;HTS-608352-0001;13;Wh Tshirt M;20;1;Mozilla/5.0 (Windows NT 6.1| WOW64| Trident/7.0| rv:11.0) like Gecko
804722;21/11/2013;HTS-804722-0001;9;Wh Tshirt M;20;2;Mozilla/5.0 (Windows NT 6.1| WOW64| rv:52.0) Gecko/20100101 Firefox/52.0
928214;09/11/2013;HTS-928214-0001;11;Wh Tshirt M;20;2;Mozilla/5.0 (Windows NT 6.1| WOW64| rv:52.0) Gecko/20100101 Firefox/52.0
945715;08/12/2013;HTS-945715-0001;15;Wh Tshirt M;20;2;Mozilla/5.0 (Windows NT 6.1| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
841615;07/09/2013;HTS-841615-0001;19;Wh Tshirt M;20;1;Mozilla/5.0 (Windows NT 6.1| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
841188;19/10/2013;HTS-841188-0001;18;Wh Tshirt M;20;2;Mozilla/5.0 (X11| Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
930250;24/09/2015;HTS-930250-0001;9;White T-Shirt M;20;1;Mozilla/5.0 (Macintosh| Intel Mac OS X 10.12| rv:51.0) Gecko/20100101 Firefox/51.0
694524;08/01/2015;HTS-694524-0001;12;White T-Shirt M;20;26;Mozilla/5.0 (Macintosh| Intel Mac OS X 10.12| rv:51.0) Gecko/20100101 Firefox/51.0
694524;04/01/2017;HTS-694524-0003;15;White T-Shirt M;20;12;Mozilla/5.0 (Macintosh| Intel Mac OS X 10.12| rv:51.0) Gecko/20100101 Firefox/51.0
370222;03/04/2015;HTS-370222-0001;6;White T-Shirt M;20;10;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
494332;24/08/2014;HTS-494332-0002;8;White T-Shirt M;20;1;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
czkuhd;12/09/2015;HTS-czkuhd-0001;8;White T-Shirt M;20;2;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
hrpgc0;07/01/2017;HTS-hrpgc0-0002;9;White T-Shirt M;20;4;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
984802;17/09/2014;HTS-984802-0001;10;White T-Shirt M;20;1;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
bisqc9;03/11/2016;HTS-bisqc9-0001;10;White T-Shirt M;20;1;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
739280;20/02/2017;HTS-739280-0003;11;White T-Shirt M;20;1;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
814904;10/10/2014;HTS-814904-0001;11;White T-Shirt M;20;2;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
594505;10/08/2015;HTS-594505-0001;12;White T-Shirt M;20;2;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
767766;18/03/2015;HTS-767766-0002;23;White T-Shirt M;20;2;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
nr3xo5;02/09/2015;HTS-nr3xo5-0001;10;White T-Shirt M;20;2;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_11_6) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8
363333;18/01/2017;HTS-363333-0002;11;White T-Shirt M;20;1;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_11_6) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8
450900;06/11/2014;HTS-450900-0001;16;White T-Shirt M;20;1;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_11_6) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8
911469;01/10/2016;HTS-911469-0002;8;White T-Shirt M;20;1;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
112165;14/06/2015;HTS-112165-0002;8;White T-Shirt M;20;1;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
985612;23/06/2016;HTS-985612-0003;11;White T-Shirt M;20;2;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
qrs1lk;08/03/2017;HTS-qrs1lk-0001;11;White T-Shirt M;20;2;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
879;15/09/2016;HTS-000879-0003;11;White T-Shirt M;20;3;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
775526;23/01/2017;HTS-775526-0002;12;White T-Shirt M;20;1;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
985612;15/10/2015;HTS-985612-0002;13;White T-Shirt M;20;1;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
j0459x;25/12/2016;HTS-j0459x-0001;14;White T-Shirt M;20;1;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
801021;26/11/2015;HTS-801021-0001;15;White T-Shirt M;20;1;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
280797;28/05/2015;HTS-280797-0001;16;White T-Shirt M;20;1;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
k5z239;25/12/2015;HTS-k5z239-0001;17;White T-Shirt M;20;1;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
911469;26/11/2015;HTS-911469-0001;20;White T-Shirt M;20;1;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
515804;10/02/2015;HTS-515804-0003;6;White T-Shirt M;20;3;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8
642497;11/03/2017;HTS-642497-0001;8;White T-Shirt M;20;1;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8
339765;26/09/2016;HTS-339765-0002;8;White T-Shirt M;20;1;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8
515804;16/05/2014;HTS-515804-0002;8;White T-Shirt M;20;1;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8
449566;12/09/2015;HTS-449566-0001;9;White T-Shirt M;20;1;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8
690710;19/06/2015;HTS-690710-0001;11;White T-Shirt M;20;1;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8
445130;24/11/2015;HTS-445130-0003;12;White T-Shirt M;20;1;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8
223550;14/02/2016;HTS-223550-0002;14;White T-Shirt M;20;1;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8
442648;29/12/2015;HTS-442648-0003;5;White T-Shirt M;20;2;Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
143565;17/12/2016;HTS-143565-0005;6;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
253895;06/11/2016;HTS-253895-0002;6;White T-Shirt M;20;2;Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
183108;15/02/2016;HTS-183108-0002;6;White T-Shirt M;20;15;Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
143837;06/12/2015;HTS-143837-0004;7;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
57934;03/07/2015;HTS-057934-0002;7;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
559375;10/12/2016;HTS-559375-0002;7;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
ozj0y2;01/04/2017;HTS-ozj0y2-0003;7;White T-Shirt M;20;2;Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
183108;06/03/2017;HTS-183108-0003;7;White T-Shirt M;20;13;Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
911096;10/07/2014;HTS-911096-0001;8;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
qifgva;17/01/2016;HTS-qifgva-0001;9;White T-Shirt M;20;2;Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
143565;17/03/2015;HTS-143565-0002;10;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
143565;01/06/2016;HTS-143565-0004;10;White T-Shirt M;20;5;Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
559375;30/08/2014;HTS-559375-0001;11;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
4901;26/12/2014;HTS-004901-0001;11;White T-Shirt M;20;2;Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
814041;11/07/2015;HTS-814041-0002;12;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
168323;19/09/2015;HTS-168323-0002;14;White T-Shirt M;20;2;Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
305077;08/04/2015;HTS-305077-0002;16;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
184986;10/04/2015;HTS-184986-0001;16;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
hqqs9d;24/10/2016;HTS-hqqs9d-0002;8;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 10.0| WOW64| rv:51.0) Gecko/20100101 Firefox/51.0
234882;06/10/2016;HTS-234882-0003;8;White T-Shirt M;20;4;Mozilla/5.0 (Windows NT 10.0| WOW64| rv:51.0) Gecko/20100101 Firefox/51.0
639199;16/03/2014;HTS-639199-0001;14;White T-Shirt M;20;2;Mozilla/5.0 (Windows NT 10.0| WOW64| rv:51.0) Gecko/20100101 Firefox/51.0
cyxkve;13/10/2015;HTS-cyxkve-0001;16;White T-Shirt M;20;2;Mozilla/5.0 (Windows NT 10.0| WOW64| rv:52.0) Gecko/20100101 Firefox/52.0
xjcd70;19/11/2015;HTS-xjcd70-0001;7;White T-Shirt M;20;16;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393
28161;16/08/2016;HTS-028161-0004;10;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393
28161;01/10/2014;HTS-028161-0002;11;White T-Shirt M;20;2;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393
150878;26/01/2016;HTS-150878-0003;13;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393
794203;13/11/2014;HTS-794203-0001;16;White T-Shirt M;20;2;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393
344489;05/09/2016;HTS-344489-0004;5;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
cgrdt4;02/12/2015;HTS-cgrdt4-0001;7;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
447522;16/11/2014;HTS-447522-0002;8;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
688782;31/07/2016;HTS-688782-0003;8;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
334394;23/11/2015;HTS-334394-0002;9;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
756191;09/12/2014;HTS-756191-0001;9;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
368724;08/04/2017;HTS-368724-0004;9;White T-Shirt M;20;2;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
631969;18/05/2016;HTS-631969-0001;11;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
135017;29/10/2014;HTS-135017-0001;11;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
353582;04/04/2015;HTS-353582-0002;11;White T-Shirt M;20;3;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
310310;13/01/2014;HTS-310310-0001;12;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
139464;15/08/2016;HTS-139464-0003;12;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
386307;10/07/2016;HTS-386307-0002;13;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
812035;05/12/2014;HTS-812035-0001;13;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
ju2q2q;28/11/2015;HTS-ju2q2q-0001;14;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
8v64ck;21/10/2015;HTS-8v64ck-0001;14;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
407204;27/11/2014;HTS-407204-0001;15;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
139663;25/10/2015;HTS-139663-0001;19;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
i1cnu4;09/02/2017;HTS-i1cnu4-0002;7;White T-Shirt M;20;3;Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
164420;26/12/2014;HTS-164420-0001;8;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
byk0s8;24/08/2015;HTS-byk0s8-0001;11;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
vf09er;17/08/2015;HTS-vf09er-0001;15;White T-Shirt M;20;2;Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
392355;26/10/2016;HTS-392355-0003;6;White T-Shirt M;20;3;Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
403727;27/09/2015;HTS-403727-0003;7;White T-Shirt M;20;7;Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
32217;11/08/2015;HTS-032217-0001;8;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
519113;30/10/2014;HTS-519113-0002;9;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
gumwjd;23/01/2016;HTS-gumwjd-0001;10;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
392355;17/01/2016;HTS-392355-0002;10;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
v5hol5;25/09/2015;HTS-v5hol5-0001;11;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
680457;20/02/2016;HTS-680457-0001;11;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
356793;25/03/2015;HTS-356793-0002;11;White T-Shirt M;20;3;Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
988367;05/07/2014;HTS-988367-0002;13;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
lu6tcm;19/11/2015;HTS-lu6tcm-0001;16;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
829599;24/03/2016;HTS-829599-0002;6;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 6.1| WOW64| Trident/7.0| rv:11.0) like Gecko
847384;25/12/2014;HTS-847384-0001;7;White T-Shirt M;20;2;Mozilla/5.0 (Windows NT 6.1| WOW64| Trident/7.0| rv:11.0) like Gecko
559414;14/11/2016;HTS-559414-0001;10;White T-Shirt M;20;2;Mozilla/5.0 (Windows NT 6.1| WOW64| Trident/7.0| rv:11.0) like Gecko
515342;02/10/2015;HTS-515342-0002;15;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 6.1| WOW64| Trident/7.0| rv:11.0) like Gecko
465652;20/12/2014;HTS-465652-0003;15;White T-Shirt M;20;15;Mozilla/5.0 (Windows NT 6.1| WOW64| Trident/7.0| rv:11.0) like Gecko
413871;28/02/2015;HTS-413871-0001;8;White T-Shirt M;20;20;Mozilla/5.0 (Windows NT 6.1| WOW64| rv:51.0) Gecko/20100101 Firefox/51.0
429635;18/06/2016;HTS-429635-0002;11;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 6.1| WOW64| rv:51.0) Gecko/20100101 Firefox/51.0
ok4byf;29/11/2016;HTS-ok4byf-0001;11;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 6.1| WOW64| rv:51.0) Gecko/20100101 Firefox/51.0
6c4xhg;14/02/2016;HTS-6c4xhg-0001;11;White T-Shirt M;20;2;Mozilla/5.0 (Windows NT 6.1| WOW64| rv:51.0) Gecko/20100101 Firefox/51.0
6c4xhg;10/04/2017;HTS-6c4xhg-0002;12;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 6.1| WOW64| rv:51.0) Gecko/20100101 Firefox/51.0
648104;25/02/2016;HTS-648104-0003;12;White T-Shirt M;20;2;Mozilla/5.0 (Windows NT 6.1| WOW64| rv:51.0) Gecko/20100101 Firefox/51.0
170335;27/09/2015;HTS-170335-0002;16;White T-Shirt M;20;2;Mozilla/5.0 (Windows NT 6.1| WOW64| rv:51.0) Gecko/20100101 Firefox/51.0
928214;05/08/2014;HTS-928214-0002;9;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 6.1| WOW64| rv:52.0) Gecko/20100101 Firefox/52.0
804722;10/11/2014;HTS-804722-0002;15;White T-Shirt M;20;4;Mozilla/5.0 (Windows NT 6.1| WOW64| rv:52.0) Gecko/20100101 Firefox/52.0
tysrke;19/10/2015;HTS-tysrke-0001;7;White T-Shirt M;20;2;Mozilla/5.0 (Windows NT 6.1| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
u4bmfo;20/02/2017;HTS-u4bmfo-0003;9;White T-Shirt M;20;5;Mozilla/5.0 (Windows NT 6.1| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
346274;24/10/2014;HTS-346274-0001;10;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 6.1| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
945715;14/08/2016;HTS-945715-0004;14;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 6.1| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
200515;22/09/2016;HTS-200515-0003;18;White T-Shirt M;20;1;Mozilla/5.0 (Windows NT 6.1| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
248538;26/08/2015;HTS-248538-0001;14;White T-Shirt M;20;3;Mozilla/5.0 (Windows NT 6.3| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
nek283;11/10/2016;HTS-nek283-0002;17;White T-Shirt M;20;4;Mozilla/5.0 (Windows NT 6.3| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
970193;30/07/2016;HTS-970193-0003;7;White T-Shirt M;20;3;Mozilla/5.0 (X11| Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
219098;27/06/2014;HTS-219098-0002;9;White T-Shirt M;20;2;Mozilla/5.0 (X11| Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
754986;05/10/2014;HTS-754986-0001;11;White T-Shirt M;20;1;Mozilla/5.0 (X11| Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
995267;05/05/2016;HTS-995267-0003;13;White T-Shirt M;20;2;Mozilla/5.0 (X11| Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
