commentId;videoId;publishedAt;comment;likeCount;predictedSentiment;confidence;sentimentSource
"UgxpDysfL3IbHw00QkF4AaABAg";"Z40Txux1Lxk";"2019-09-27T19:40:56Z";"Hi, Thanks for great video. I am getting DLL load fail error, any idea on how to solve it?";0;"Negative";"56%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxwV2nz1NJgfSQUklJ4AaABAg";"Z40Txux1Lxk";"2018-11-08T19:36:32Z";"Hello... Thanks for the video. I however have a question regarding Python and Power BI visuals. I hope that you can give me some lights on how to go through the solution. I believe that you are aware about the Narrative Visual that convert any graph to a narrative. I'm looking for a way using Python (or else - I prefer Python) to take  control over that Narrative Visual and pass the narrative text in a variable converting it to Audio and play  it in another Python Visual. Is it possible ? if yes how ?";0;"Negative";"61%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzlYL7U0GMNyl79D5l4AaABAg";"EmALxO7V7y0";"2019-06-27T09:38:19Z";"Hi at 3:38 I keep getting my error message that power BI cannot find panda / numpy. while in the command line my comp tells me ""Requirement already satisfied: pandas in c:\programdata\anaconda3""
Is there anybody with tips what to do?
Thanks in advance.";0;"Negative";"63%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugw-80Yh944_xgY4f-94AaABAg";"EmALxO7V7y0";"2019-06-15T05:44:04Z";"Thanks Parker.  Just a quick question;  for a data set requiring an interpolation of a missing value (economic time series for example):  how would we represent the fillna function with the average of the adjunct cells around the point in time?";0;"Negative";"57%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgyQz5ZPuLV6NSov0d14AaABAg";"EmALxO7V7y0";"2018-08-16T12:08:21Z";"How to get this version ? I updated newest version of PowerBI but don't see Python feature.";0;"Negative";"59%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgyYvLQQkFWVgMdMBit4AaABAg";"2V9cLPXPemg";"2021-03-11T17:03:47Z";"Can we upload csv file to SFTP site using this code";0;"Negative";"57%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzVg-zKuC7uizbePqh4AaABAg";"8JKgW9mS9WM";"2019-06-25T18:38:07Z";"If I Right-click on a table o any field, the ""Properties"" didn't shows. Why? The last shown in my list is ""Expand All""";0;"Negative";"54%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgytnkmtEi09kjc9PfN4AaABAg";"EmALxO7V7y0";"2018-08-31T14:59:10Z";"Great Video!  

I ran into an interesting issue that I couldn’t figure out.  If I run the script on a single column of data, it removes the null rows instead of filling in with the mean.  However, the script works if I run it on multiple columns of data.  Any idea why that would happen?  Thanks!";0;"Negative";"85%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgyC3ixjmaxgstdlh7V4AaABAg";"2V9cLPXPemg";"2019-03-11T08:45:37Z";"Sorry I couldn't setting follow you cause of issue since setting R.Please suggest me ,If you available.";0;"Negative";"61%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxObrmQSAHdzRd670F4AaABAg";"lFd2hjkKz_Q";"2020-02-26T19:01:32Z";"I am trying this and it works, but the index columns are changing when I refresh the data, so I get different values when I filter the same index of pivoted and unpivoted table, any idea?";0;"Negative";"56%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwGwHqfyeHDJxx_PbV4AaABAg";"lFd2hjkKz_Q";"2019-09-16T17:09:48Z";"How date? (Switch to date and month on the X-Axis?)";0;"Negative";"88%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugwy9KmKPrSbbVxttGh4AaABAg";"lFd2hjkKz_Q";"2019-09-04T22:08:25Z";"I'm trying to set up my time x-axis for my assignment. Hopefully you can help @BI Elite :D";0;"Negative";"61%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugy5EEWwYnLKyUe3Pw14AaABAg";"aus8JuVxajM";"2021-02-22T19:09:04Z";"How can I write multiple columns in this distinct function as I have two common values to combine in the table.";0;"Negative";"59%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwWy_8sh-su9IwFO2d4AaABAg";"OIGGrrnMIgk";"2021-03-31T01:49:55Z";"Is there a way to use this method in a Matrix, but have the Measure remove completely from the Matrix when unclicked, rather than go blank";0;"Negative";"85%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzC7IfKH_sNeeFCMeh4AaABAg";"OIGGrrnMIgk";"2020-12-22T14:40:13Z";"Awesome trick!  
Advise how can we achieve this same logic in Matrix table, for ex: Any one measure is selected then other 2 measures (columns headers) should not be shown in the matrix";0;"Negative";"69%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwFCt0xWELJ0gLOZ3V4AaABAg";"lFd2hjkKz_Q";"2020-08-11T19:31:32Z";"I liked the trick, but I have another one harder step that I believe would be equally challenging (Idk if you already have a video on that, if yes, let me know: what if I want to have a bar chart with 2 cities and I want to know their population from a database of cities and how much population each city has. However, I want to individually select each city so I can compare each cities' population individually. How would I do that?";0;"Negative";"82%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugxq1aEvk6QwDYzNhFZ4AaABAg";"lFd2hjkKz_Q";"2019-07-18T19:08:02Z";"caw we use dates on x axis ? Slicer will select year, quarter, month, week, daily scales.";0;"Negative";"50%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwDfN7iGMkzy-PGfHx4AaABAg";"aus8JuVxajM";"2020-03-18T12:17:27Z";"i have power bi latest version march 2020 but composite models is not showing under preview features.";0;"Negative";"87%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzHjS4cS8D5kELB7354AaABAg";"aus8JuVxajM";"2019-03-20T18:14:22Z";"Hi
I got an issue I have 4 excel files (a, b, c, d) ppl joining company at different times (a, b, c, d) that uploaded into PBI. 
However I manage to merge Query on all of them.. But when I do calculated column, on two file for example b and c... It doesn't give me the correct answer... However I know that I used outer left join on column A to join the rest of files (b, c, d)... Basically all files have name.. Now I want to see the attrition between the files.";0;"Negative";"95%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxLU4SahKWPrhw_JqJ4AaABAg";"OIGGrrnMIgk";"2020-07-26T04:40:47Z";"Good video,

Can I include instead of measure in column in dynamic way";0;"Negative";"53%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgyC_gY13X6aF35bZ494AaABAg";"sepAWgLOCBI";"2018-08-14T13:44:44Z";"What is the ""library"" function ?";0;"Negative";"53%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugwb-hr-7Nv3Mp1JB_l4AaABAg";"lFd2hjkKz_Q";"2019-08-23T02:12:52Z";"Is there a way in which we can use two dimensions in X-axis instead of just 1";0;"Negative";"84%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwO_OVSPQ71AN_1oXh4AaABAg";"OIGGrrnMIgk";"2020-06-21T05:08:41Z";"Thank you for the informative video!Is it possible to select multiple dimensions instead of measures?I want to create a table that would dynamically add /remove dimension columns using slicer.";0;"Negative";"71%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgyoVUT_6sBvlBgP-Cp4AaABAg";"OIGGrrnMIgk";"2020-03-25T19:50:20Z";"I'm not able to reproduce the auto-hiding legend. Can you please confirm it still works that way when the measure shows only blank values?";0;"Negative";"67%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugxmd15aacfFtHUHMdx4AaABAg";"OIGGrrnMIgk";"2020-02-12T05:19:44Z";"Hello thank you very much for the video. I tried your method it works quite well but just very close to what I expect. I tried to put measure into slicer by grouping customers into three categories. The method in your video shows the figures but I just want to filter the slicer and get the figure for the customer categories, is it possible to do?? really appreciate your help :)";0;"Negative";"92%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwwsGeRAK14E-8tnFF4AaABAg";"OIGGrrnMIgk";"2018-09-28T09:12:15Z";"Respected Sir, thank you for your guidance. I have doubt. At 4.26, you are saying that you want to add measure (which ever measure we are dealing with that is ""labor"" but while typing you are adding ""sum of labor cost variable"" My doubt is I how do you connect ""sum of labor cost variable with Labor selection. When I try to do this with my data, it doesn't give me that option. I have data from excel having values as Forecast Qty and Shipment  Qty. Now I used your video and went through all steps mentioned but when i reached  Country = var logictest= 
COUNTROWS(DISTINCT(FILTER(ALLSELECTED(_measure[Selection]),_measure[Selection] =""Country""))) = 1 
return if (logictest,[Forecast QTY],blank()). it doesn't allow me and gives me error "" the value Forecast Qty cannot be determined . Either Forecast Qty doesn't exist or there is no current row  for a column names ""Forecast Qty"" . I do not know how to link up the _measure vs my data which contains columns such  as country, Forecast Qty, Part number ... because of this error, i'm not able to proceed. I have purchased your Udemy course using account kaprishi1 as well. please guide";0;"Negative";"50%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgyZpoadNAmrsgudoJJ4AaABAg";"OIGGrrnMIgk";"2020-06-24T07:54:52Z";"Hi, this technique is very useful. But when it comes to Legend - currently all the all the 3 measures were appearing. But I need to see when select only one measure I should only those selected measures in the Legend !!
Is there any way to control the legends based on the measure selection.
Thanks.";0;"Negative";"58%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugzkz3eQHLOoUN8NLat4AaABAg";"OIGGrrnMIgk";"2020-05-28T20:03:07Z";"Hi, I need a bit of help. Regarding 
IF(
    LogicTest,
        [Sum of Measure],
        BLANK()
)

This syntax doesn't work me. Rather if I do 
IF(
    LogicTest,
        'Tablename',[Field],
        BLANK()
)
It works fine. However, if I want to use a measure that I made in data modeling i.e. 
IF(
    LogicTest,
        [Measure],
        BLANK()
)
It just displays 0 when I have the correct slicer selected. Any ideas?";0;"Negative";"81%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwEeg2-D-RJBkxFuRZ4AaABAg";"sepAWgLOCBI";"2019-04-26T20:06:45Z";"where do you go to download ""r"" where you wrote the statement ""> install.packages"" command?";0;"Negative";"71%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgySG27c-eQFLhFMlZh4AaABAg";"pCgK-Ze3nhA";"2021-04-01T09:59:40Z";"Good video ... Remembered me of my old Excel days, but it seems you are missing the point. What people in all those forums mean is: click on a slicer value, hit save, exit and every time the dashboard is opened, this saved selection is there! That is the stuff which drives people crazy, not that you cannot prefilter (which is basically what you are doing here) the data which is affected by those slicers! In 2021 power bi still cannot do the simplest things as storing column widths (permanently no matter of which slicer...), Store default drop-down selection, get proper formatting etc. Etc.";0;"Negative";"83%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgymjyTugJXXGt9-3d14AaABAg";"pCgK-Ze3nhA";"2020-06-12T16:32:52Z";"I get the result as Blank, am I missing something, please help";0;"Negative";"61%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzUeKilLQ1y1h9PmWx4AaABAg";"pCgK-Ze3nhA";"2020-05-30T16:03:52Z";"How do i do it for the days in a month? How do i write the dax for it? Sorry. Pretty new to this.";0;"Negative";"98%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugyyg4WkoLfDXkbVmSh4AaABAg";"pCgK-Ze3nhA";"2020-03-24T16:40:48Z";"I couldn't get the second IF statement to work with dates (results just showed blank), but it worked once I replaced it with a Filter expression. Either way, I've been looking for this solution for a while now. Thanks so much for sharing!";0;"Negative";"79%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzZQT19ea1Ggo-yK0N4AaABAg";"pCgK-Ze3nhA";"2021-03-19T16:50:36Z";"This measure here is a pure gold, thanks a lot! Can be used for any period, week, year with a little tweak
For my task - get variable filter for each month of 3 years i only need to + YEAR - YEAR * 12

Var. filter = 
    IF( 
    MONTH('Date'[Date]) = MONTH(TODAY()) && YEAR('Date'[Date]) = YEAR(TODAY()),
    0,
    MONTH(TODAY()) - MONTH('Date'[Date]) + ((YEAR(TODAY()) - YEAR('Date'[Date])) * 12)
    )";0;"Negative";"71%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgyEzvTNBOwAOIZKVo54AaABAg";"RnMrGaiVWtQ";"2020-04-24T17:29:28Z";"Another question is, would this work only on web pages where data is presented in a table form?";0;"Negative";"89%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgyJQ6OXegwm71av5Bt4AaABAg";"pCgK-Ze3nhA";"2020-10-01T01:46:27Z";"This works great IF you've got only a few different visuals... But Is there a way to set a default slicer for the entire report? (not just specific visuals) - I've got dashboards with literally 40-50 visuals spanning a few pages.";0;"Negative";"74%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwWGJ0tKPfFhcMkHQ94AaABAg";"RnMrGaiVWtQ";"2019-07-15T07:08:38Z";"saludos desde Perú, gracias por la enseñanza.";0;"Negative";"52%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzD5jyamQyQ1kjV0Ll4AaABAg";"4NgQLqHI6hU";"2019-08-31T18:45:29Z";"Hi BI Elite, Consider i have column C it has dax function (Column C = Divide(Column B,Column A,0)). This dax function working correctly in each row but when it comes to grand total of Column C, all values in Column C are adding up. In grand total column i am expecting the values like [Grand Total of Column C= sum(Column B) /sum(Column A)]";0;"Negative";"77%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugx4wdVz_W2Ntka1Jc94AaABAg";"4NgQLqHI6hU";"2019-08-15T18:10:35Z";"Thanks for the video! This is just what I need for my dashboard. I am having trouble though. The expression I want the SUMX to sum is an IF function that returns a 0 if the expression result is greater than 0. The end result I am looking for is the sum of only the negative results of the expression.";0;"Negative";"78%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugz6c8ab_QaZHwLVleF4AaABAg";"_bdHe3z_fVU";"2020-08-21T06:33:23Z";"its also finding in between the words. But i need the whole word not in the middle";0;"Negative";"73%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugw6UbDdmzUjx8qnnkB4AaABAg";"RnMrGaiVWtQ";"2019-12-18T16:18:11Z";"Hi, what  do if the tables do not show up under the web source?";0;"Negative";"85%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwRw7oDPVvrfS46ANp4AaABAg";"_bdHe3z_fVU";"2020-10-08T19:56:27Z";"Hi, could you please check the question on this link ""https://community.powerbi.com/t5/Desktop/Fill-blanks-with-previous-value/td-p/492501"" and advise as the solution provided doesn't seems to 
work with me.";0;"Negative";"63%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugx2PGgMzVyQjO2ShaB4AaABAg";"_bdHe3z_fVU";"2020-07-31T15:37:14Z";"How do I add a space dynamically to the search terms?  I have a huge list of search terms and want to add a space on the end.  I tried concatenate but could get it to work";0;"Negative";"66%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugyddvp0Gnz4DtfNLEd4AaABAg";"RnMrGaiVWtQ";"2018-05-31T07:45:36Z";"How can I scrape https://yokatlas.yok.gov.tr/lisans.php?y=104112286#c1000_1. I see the table, but I cannot get the data from your instructions";0;"Negative";"66%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwCu3V_XWUQfpZEgrt4AaABAg";"_bdHe3z_fVU";"2019-09-26T14:22:53Z";"Hi  This is amazing I just need if the return value is unique. For xample I only want Dog and not DogQuick";0;"Negative";"59%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugxwqm8ar9dvTFEF6o94AaABAg";"_bdHe3z_fVU";"2019-08-09T13:51:43Z";"Such a helpful video. As someone new to BI and DAX I had been struggling with how to do this but not anymore. Thank you.";0;"Negative";"61%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzMlOIj20XkAY9luXB4AaABAg";"8H9xM741hBQ";"2020-09-22T22:31:01Z";"Do you know how to do some edit in the file . Thx";0;"Negative";"55%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugya0HfyVyxHKXCjebV4AaABAg";"8H9xM741hBQ";"2020-06-03T19:49:26Z";"I have seen other videos that show this ""hack"", but I really like the fact that you went through each step and explains what it was doing. Can you suggest any videos on explaining the left-hand side (Queries) and what all those folders and sample are?";0;"Negative";"54%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugwge_N16Qou4C00gOd4AaABAg";"fcv3CHBItJo";"2021-01-25T02:27:19Z";"Do u have complete video on this";0;"Negative";"56%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxBSME2oMUTgFLWwuF4AaABAg";"gc2X5L4Y5Xg";"2019-10-23T11:20:22Z";"In Brazil, we call it gambiarra";0;"Negative";"67%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxxJ8E85OqgtHvVDNx4AaABAg";"fcv3CHBItJo";"2020-05-06T09:19:39Z";"Hi, good day.  May I have a question?  i would like to measure the KPI by % instead of actual figure.  however, unable to display the correct color according to my setting.  May I know if any different between figure and % setting?   (I've already choose ""Percent"" in the ""Rules"" of ""Advanced Control"" under ""Conditional formatting"").   Thank you for you advise in advance.";0;"Negative";"95%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxtEIS-oFKA2A-nmQl4AaABAg";"bDPGm3rP8WU";"2018-09-11T09:01:55Z";"how to use rankx function in directquery mode without compromising with the measure i.e without enableing unrestricted measure";0;"Negative";"74%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgyGFP2uojy8ketcLoR4AaABAg";"HvPh2go8xJs";"2018-05-23T18:53:47Z";"Hello and thank you for the video, I tried to use this method to grab data from Power BI published reports to analyze it myself, but I could not...
Do you know a way that allows me to get data from published Power BI reports?
Thank you";0;"Negative";"51%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwlYmWEKdKfEsXwIbF4AaABAg";"gc2X5L4Y5Xg";"2020-06-03T22:31:55Z";"Did not work in my case
Did anyone check on the new version of the BI Desktop? 
I made things exactly the same way but no result";0;"Negative";"67%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugyv4ZUoPsb142_6BfF4AaABAg";"fcv3CHBItJo";"2020-04-10T17:42:25Z";"Do you have a repository where we can download these reports (pbix files)?";0;"Negative";"59%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxC_1MgCyUZVo6ajnR4AaABAg";"fcv3CHBItJo";"2018-12-27T10:04:31Z";"Hi, It works perfectly....however... It does not seem to work with a percentages column? if I enter the thresholds for percentage it provides me all the same color. Am I missing something? just subbed to your channel, glad you put the time and effort in this!";0;"Negative";"97%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwMQ2P8rx55p6INB8N4AaABAg";"3QiTBXfxzHA";"2020-02-07T17:25:54Z";"Does Power BI not believe RStudio is a valid R installation?";0;"Negative";"78%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwZ4bhE-CE0lbDSrNV4AaABAg";"YfdypVSYb9c";"2021-03-23T20:27:12Z";"what? You can only specify a time delay? You can't tell it to run once another has finished? Inability to do this is leading to refresh errors that have put a halt to our entire environment";0;"Negative";"71%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzPyF-RPT2pF1gVSTd4AaABAg";"YfdypVSYb9c";"2020-11-05T09:38:00Z";"I am skeptical, this actually has an influence on the actual load order.
When the engine executes the code of your query and hits the Invokeafter function, the query is already running. It simply waits the specified amount of time to connect to the data source. Try it out with 3 queries starting after 5, 10 and 15sec. Write down the order they ran in. Then rotate the order of the delay and run again. compare the run order with previous results and you will see.
Power BI analyzes which query it requires first and execute them accordingly.
If they are all of equal priority, it will execute in some other way.
Was too good to be true... ;-)";0;"Negative";"96%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzHN2gZjfMkUF7vYc14AaABAg";"icf7Hfj22vg";"2020-12-02T17:31:02Z";"I don't think the Info table is available in Oracle.  Any ideas on how I might achieve a similar result with an Oracle DB?";0;"Negative";"85%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugz-7v4LadI-7rs_g_F4AaABAg";"icf7Hfj22vg";"2020-01-16T16:34:06Z";"Is it possible to increase/decrease the size of a node based on how often other nodes interact with that node? Secondly, can the thickness of the lines/relationships be adjusted based on the total number of interactions between two nodes?";0;"Negative";"66%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxnIIZs_BnYLTpprwB4AaABAg";"RVcJ3O_O2Jg";"2021-04-02T23:16:42Z";"1dollar dax";0;"Negative";"57%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzI45l7qrY4p-tNS0h4AaABAg";"3QiTBXfxzHA";"2018-08-10T13:17:43Z";"however once you publish the report onto Power BI service, the ODBC connection fails, i think this is a limitation of Power BI";0;"Negative";"93%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwTnV9NgMthvOzOg0N4AaABAg";"rXDomxfoY1o";"2021-03-17T10:21:21Z";"Hi! Silly question. Do we have to use the SUM() function inside the IF. Can we just compare the value of the Salary alone. Thnx in advance";0;"Negative";"64%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgyR34JE6YWMmq-bEwJ4AaABAg";"HEMARcoxhkI";"2020-09-28T08:49:28Z";"I am trying to calculate an average based on the total of the past three days. I have tried to implement the same method used on the first video of the series, 12 Moth Rolling Average, but I wasn't successful. May you please share some tips or insight on how best I should go about this?";0;"Negative";"57%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzC_k0fqNX3KLW7C_p4AaABAg";"HEMARcoxhkI";"2019-08-04T12:39:19Z";"Hi, Hi, I have data measured by a sensor surveyed with a frequency of 5 hz (for every 1 sec I have 5 measurements), how can I make the data 1 hz, one value per second (get average of every 5 measurements)?";0;"Negative";"64%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxUjjBqmEvB7e1CJkp4AaABAg";"HEMARcoxhkI";"2019-04-22T09:01:56Z";"Hi, my problem; I have calculated a 12 months rolling average. But it doesn't work in visual. Visual shows wrong values. Have you any idea why and what can I do?  Thanks a lot :)";0;"Negative";"56%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzJwjvOiSDCtghA99x4AaABAg";"rXDomxfoY1o";"2019-10-05T17:39:10Z";"how can I get rid of the result of IF Statement in TOTAL ?";0;"Negative";"56%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugycm0KQgCSjQiGejFV4AaABAg";"CoTLQiMZFbI";"2021-02-16T16:55:50Z";"I need to select single day from silcer with calendar only, not from drop down/list.could u help me on this";0;"Negative";"78%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwdEwLPGh3PLTRyj4l4AaABAg";"CoTLQiMZFbI";"2020-09-07T09:33:23Z";"Hi BI Elite,..Could you please also share how the dynamic date text on the left is changing when u drag the slicer. It is not working for me.  Pls help me";0;"Negative";"67%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxBcsggdnDNm---cJB4AaABAg";"CoTLQiMZFbI";"2019-08-08T04:52:34Z";"Hi, i dont have the time slicer";0;"Negative";"58%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwBB1Dq1HWsSkgyNbl4AaABAg";"151Quamk9Uo";"2020-12-04T19:38:46Z";"How u made measure table";0;"Negative";"61%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgyeUhmFASVu_LI2BlV4AaABAg";"dbZJLFI-t-Y";"2018-05-10T13:29:57Z";"Cool, thank you. I tried to use this chart. It never worked how I expected. Now I now why. The problem sits in front of the maschine :-)";0;"Negative";"68%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzjyVSsUPfsxxkBhCh4AaABAg";"0Stq-erLMlo";"2021-04-05T23:31:14Z";"Do you have the video names anywhere?  I only see ID.";0;"Negative";"50%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxXbTKgyw4tgLcdQgZ4AaABAg";"RcQ8gE-1hSU";"2020-01-25T08:50:34Z";"Dear I'm begener to Power BI I'm struggling with QA when I tried its counting instead of aggregating please help how could change it to aggregate the sales value";0;"Negative";"61%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxBmp9MODuTMflZY9x4AaABAg";"vWnMk3E1lIc";"2020-07-06T11:54:13Z";"Can we color code a row in Power BI based on a value in Sharepoint List connected...";0;"Negative";"61%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwhX5EIcoacwWqlWud4AaABAg";"vWnMk3E1lIc";"2018-09-12T21:15:50Z";"How do you conditionally format on a field that isn't in the view.  Ex: I have two numbers, Acutal and Target.  my table i show rows= Metric name,  and Colomns= Region.  I want to Format my rows based off of the difference between Actual and Target, assuming I make another calc field =Actual-Target.  How do I then make that the color gradient by row? thanks in advance";0;"Negative";"70%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzUlqcY-E-rLF3yiLJ4AaABAg";"Uuo8AsMxqss";"2018-10-02T17:00:06Z";"When I run the R Script in power BI I get
DataFormat.Error: Value cannot be null.
Parameter name: key
Can you help?
Thanks";0;"Negative";"57%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgySUiqhB94Pof9utM14AaABAg";"Anv3X3EuHZ8";"2020-03-17T18:36:52Z";"Thanks so much for the video. What happens if I want to rank based on a calculated field(measure)? I don't want to sum it, it's already calculated.";0;"Negative";"71%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzWVCX8BDBdNb7DoWB4AaABAg";"RcQ8gE-1hSU";"2019-07-15T12:18:40Z";"Does Q&A use AI-driven Insights?  If my data is a single SQL table with a date key and some values, would Q&A be smart enough to answer as-of-date questions about history, patterns and relationships between rows ?  for example can it answer questions like ""between 5/1/2001 and 5/1/2017"" what were the most least common combinations?""... I suspect not, but what would I have to build to allow such questions, a view of combinations?";0;"Negative";"78%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugx0thJ8DhFmXl5RDYd4AaABAg";"dbZJLFI-t-Y";"2018-09-20T15:56:23Z";"Hello
Thank you for the video
Let's suppose we want to count the number of flowers that have the same width and length --> if there are multiple flowers having 3 in width and 2 in length the bubble is bigger. 
Do you know how we can do this ?
Thank you";0;"Negative";"69%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugxdk83nFrshzIeIGjB4AaABAg";"Uuo8AsMxqss";"2020-12-28T21:51:21Z";"I don't think this works anymore? I get the following error. I also found another article that said Yahoo Finance changed their API feed to make this no longer possible. :(

> df.SP500 <- GetSP500Stocks()
Error in open.connection(x, ""rb"") : 
  Timeout was reached: [en.wikipedia.org] Connection timed out after 10000 milliseconds";0;"Negative";"87%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxwrASfaJCCm-mLTSl4AaABAg";"Uuo8AsMxqss";"2020-11-16T19:00:05Z";"When I paste it in PowerBI I get tryint to connect then after 30 minutes - The preview for Section1/Query1/Source doesn't exist";0;"Negative";"87%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugwc_Lpc_AhzAFK9lgF4AaABAg";"Anv3X3EuHZ8";"2020-06-04T21:36:41Z";"This video is great! But one question, how would you do this if the prediction value instead of being a column in a table was calculated using a measure?";0;"Negative";"59%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxANkFq3ssgWhJnW2p4AaABAg";"1UkDaiRGShM";"2019-04-01T12:52:48Z";"Hi, I created exact same for my report. But when I publish, parameter is not being published to Service. I tried adding the parameters in existing reports as well as created new reports without luck. 

Any idea what could be the issue?";0;"Negative";"74%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzUQBZ1rLbCZJ-gGyV4AaABAg";"RVcJ3O_O2Jg";"2020-11-17T10:13:28Z";"Hi can you give me a hint to calculate the Running total with duplicate dates. (example: when there are many orders per one day)

Date                Order     Order Qty  running Total
11/17/2020    A          5                     5
11/17/2020    B          10                 15
11/17/2020    C          4                   19";0;"Negative";"64%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwbA7CAmIbqw2hsJxF4AaABAg";"RVcJ3O_O2Jg";"2020-07-24T08:03:55Z";"Explanation with example made my doubt full clean. Thank you so much. 
Hoping for more videos with examples";0;"Negative";"65%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgyEGMN0d7VXty9i0N54AaABAg";"RVcJ3O_O2Jg";"2020-07-06T18:14:13Z";"how to do this  on measure rather than calculated column? any idea";0;"Negative";"88%";"Sentiment Analysis powered by https://www.impktful.com/"
