videoID;trafficSource;views
"0v8DZuyM2GU";"PLAYLIST";701
"_JMSw6i5pzY";"PLAYLIST";339
"eXz0cLDRMyg";"PLAYLIST";160
"xuBfK0oJmw8";"PLAYLIST";30
"UFD5S4Peqc4";"PLAYLIST";253
"HvPh2go8xJs";"PLAYLIST";1182
"151Quamk9Uo";"PLAYLIST";1082
"-3r5Amv8wdg";"PLAYLIST";11
"VKkN-FF66Zw";"PLAYLIST";800
"fcv3CHBItJo";"PLAYLIST";1702
"P2hu_VsRVfM";"PLAYLIST";2197
"lOdLJx1zL7Y";"PLAYLIST";441
"u7SyqTpLIJc";"PLAYLIST";477
"wUzZChTlzdE";"PLAYLIST";181
"ezGQ1YxfAOU";"PLAYLIST";54
"ksSg7hhMDbU";"PLAYLIST";442
"dcjQLZgoNA0";"PLAYLIST";1617
"uFhsqX_A6XA";"PLAYLIST";2081
"i1kCHZEhnEY";"PLAYLIST";500
"AZAL-QPn5Zc";"PLAYLIST";140
"yP791KGnrek";"PLAYLIST";204
"h6zprXwtmfg";"PLAYLIST";36
"6_1XDU3I-50";"PLAYLIST";534
"S2k2dxf_QWc";"PLAYLIST";146
"kXgm7984oTs";"PLAYLIST";4
"0Stq-erLMlo";"PLAYLIST";2
"Wt7ee9-jJwk";"NOTIFICATION";273
"no0j59bcrW8";"NOTIFICATION";213
"4xapOrfLvbg";"NOTIFICATION";290
"XGbhdoiR-A8";"NOTIFICATION";321
"_GOIflxSlYI";"NOTIFICATION";214
"gNCTjoCu6k4";"NOTIFICATION";353
"wG3J8lO9d5I";"NOTIFICATION";279
"HJr4mLYsnB8";"NOTIFICATION";213
"fLqvaWJtwhQ";"NOTIFICATION";4
"ZilC968Fc9c";"NOTIFICATION";7
"-tTYPCTciyU";"NOTIFICATION";291
"hilfglpKNRQ";"NOTIFICATION";172
"cTqFNg_y9lw";"NOTIFICATION";444
"IURWlw2_6Ks";"NOTIFICATION";317
"iyGBZsLxe54";"NOTIFICATION";392
"bDPGm3rP8WU";"NOTIFICATION";33
"AJxCCfFmLTQ";"NOTIFICATION";308
"EJwbwMB-fDQ";"NOTIFICATION";508
"ZlKMxbC4ehg";"NOTIFICATION";228
"icf7Hfj22vg";"NOTIFICATION";38
"8H9xM741hBQ";"NOTIFICATION";57
"DtOfcsS_pQw";"NOTIFICATION";293
"KJod3LG84bk";"NOTIFICATION";245
"Ax-jgwnolNI";"NOTIFICATION";78
"_8vw30ltFJ0";"NOTIFICATION";5
"oLZ7jTKG1fw";"NOTIFICATION";4
"7vCD8Zu686Q";"NOTIFICATION";420
"vWnMk3E1lIc";"NOTIFICATION";16
"XKmTknbusnY";"NOTIFICATION";296
"KngjlmJCpUs";"NOTIFICATION";96
"gkMjAYFeSiM";"NOTIFICATION";383
"k_Z1Uu5y9l8";"NOTIFICATION";11
"kJ37glO4wBY";"NOTIFICATION";86
"RVcJ3O_O2Jg";"NOTIFICATION";9
"eNP36ozsnss";"NOTIFICATION";416
"SI0Oxt2Mu-Y";"NOTIFICATION";326
"S1kTTQARvVs";"NOTIFICATION";194
"dbZJLFI-t-Y";"NOTIFICATION";14
"X47XlpkMfe8";"NOTIFICATION";382
"bU35LnSfo70";"NOTIFICATION";3
"MXKDEyc-vtU";"NOTIFICATION";187
"O0VsTLDTjss";"NOTIFICATION";263
"Pk3uKEuLrUY";"NOTIFICATION";464
"A4iG8S4EpHs";"NOTIFICATION";415
"QBD4na6Aeq0";"NOTIFICATION";14
"iyc74jnjKV8";"NOTIFICATION";170
"uq5PQg_hZro";"NOTIFICATION";351
"ppQ0DdtBaCw";"NOTIFICATION";388
"t4kd-QY6Rh0";"NOTIFICATION";342
"fktQmk0a9OI";"NOTIFICATION";266
"A9yVhbgxgl8";"NOTIFICATION";94
"qZtfSNReft4";"NOTIFICATION";7
"4pdzhKNwQlY";"NOTIFICATION";11
"9XsMt1TxNeM";"NOTIFICATION";117
"pEAwvMkpA8I";"NOTIFICATION";319
"T1q3BF5_YJ8";"NOTIFICATION";581
"VRQq7XVWdR8";"NOTIFICATION";11
"0TAapq8TnFQ";"NOTIFICATION";9
"KkUg3-R9kcA";"NOTIFICATION";69
"Ka7Ds4EAjNQ";"NOTIFICATION";12
"KjUAEci6G20";"NOTIFICATION";11
"x-1NiopFC9g";"NOTIFICATION";218
"6M7AhO8vbNw";"NOTIFICATION";349
"syzA3PZx3qk";"NOTIFICATION";115
"nePWIVgHobs";"NOTIFICATION";4
"UqTAJxp--c4";"NOTIFICATION";126
"RnMrGaiVWtQ";"NOTIFICATION";83
"IZJijGvbZks";"NOTIFICATION";147
"Ys11kq35rHU";"NOTIFICATION";170
"PAX5GP9SkTA";"NOTIFICATION";254
"HRJRJ3D9cq8";"NOTIFICATION";165
"di_J3aFqY9E";"NOTIFICATION";2
"1VNfhqILnh8";"NOTIFICATION";230
"cS1omlvorrk";"NOTIFICATION";1
"fTUw94veqfE";"NOTIFICATION";510
"cr9UBeZ3AvQ";"NOTIFICATION";350
"z7FBukPBKzg";"NOTIFICATION";11
"uuwxWnAILr0";"NOTIFICATION";327
"Z40Txux1Lxk";"NOTIFICATION";129
"3QiTBXfxzHA";"NOTIFICATION";34
"EmALxO7V7y0";"NOTIFICATION";149
"TEmNcM6OnSc";"NOTIFICATION";187
"YeI_n8myE68";"NOTIFICATION";207
"Anv3X3EuHZ8";"NOTIFICATION";13
"-kOvK7IV3sg";"NOTIFICATION";278
"FO6e3rjSslQ";"NOTIFICATION";120
"TRdVDwWqbfY";"NOTIFICATION";2
"s9ck7xx85mA";"NOTIFICATION";297
"DMtlv-BlKP4";"NOTIFICATION";3
"DRVDYOrVdlQ";"NOTIFICATION";200
"duMSovyosXE";"NOTIFICATION";183
"CoTLQiMZFbI";"NOTIFICATION";38
"5XxUVbLVdQE";"NOTIFICATION";271
"H3-evk6-qpQ";"NOTIFICATION";373
"vbg4Je1tuis";"NOTIFICATION";309
"8e8a3o1w51M";"NOTIFICATION";317
"pCgK-Ze3nhA";"NOTIFICATION";125
"dzJvTcCedm8";"NOTIFICATION";4
"WSnB5y2JXv8";"NOTIFICATION";344
"_bdHe3z_fVU";"NOTIFICATION";75
"Y3ahe3J3Zuo";"NOTIFICATION";291
"BxKIJL5baAU";"NOTIFICATION";209
"WX0nH-lEpk4";"NOTIFICATION";5
"DWjbd7NPUCM";"NOTIFICATION";273
"651eVDaL34o";"NOTIFICATION";110
"Z4E2jSZ4r6A";"NOTIFICATION";161
"RcQ8gE-1hSU";"NOTIFICATION";10
"oKi7rd16TjU";"NOTIFICATION";349
"2RZkc_qrV1g";"NOTIFICATION";177
"6jeSIRpjv0M";"NOTIFICATION";359
"2SGXnYFdqu4";"NOTIFICATION";450
"4NgQLqHI6hU";"NOTIFICATION";92
"BY0WV05IeNk";"NOTIFICATION";224
"8D6IbflW5OI";"NOTIFICATION";240
"2kmFfbOeFJg";"NOTIFICATION";178
"Ds8Twy4VvzU";"NOTIFICATION";568
"rXDomxfoY1o";"NOTIFICATION";27
"uwjOFYz-FxM";"NOTIFICATION";489
"4V-yeg4fva0";"NOTIFICATION";141
"JHuH7iGcPoY";"NOTIFICATION";309
"1UkDaiRGShM";"NOTIFICATION";9
"lFd2hjkKz_Q";"NOTIFICATION";144
"rLmZYThOJg0";"NOTIFICATION";117
"8JKgW9mS9WM";"NOTIFICATION";116
"LG-fdqSIFxE";"NOTIFICATION";499
"6ZM5uFFAd_w";"NOTIFICATION";297
"L2ELtem2iGY";"NOTIFICATION";407
"OIGGrrnMIgk";"NOTIFICATION";116
"2V9cLPXPemg";"NOTIFICATION";157
"qeWN5gq9EE8";"NOTIFICATION";324
"T7ckdeGOhnU";"NOTIFICATION";291
"HEMARcoxhkI";"NOTIFICATION";20
"nvv4tPOY8lo";"NOTIFICATION";187
"NjdZjozKboA";"NOTIFICATION";33
"gc2X5L4Y5Xg";"NOTIFICATION";37
"YfdypVSYb9c";"NOTIFICATION";45
"6IHNYDy_Ynw";"NOTIFICATION";10
"U0YyIsqDWV4";"NOTIFICATION";304
"aus8JuVxajM";"NOTIFICATION";132
"_p9E8fiDRDw";"NOTIFICATION";317
"sepAWgLOCBI";"NOTIFICATION";75
"Uuo8AsMxqss";"NOTIFICATION";21
"QFADxSyXwwY";"NOTIFICATION";210
"fKygF7VEJnQ";"NOTIFICATION";197
"L1govVEBxDo";"NOTIFICATION";210
"OyvjGRnxCkw";"NOTIFICATION";496
"Wz0N0c3EzVg";"NOTIFICATION";152
"m4a2c55eXMU";"NOTIFICATION";370
"GvKYUgka_4Y";"NOTIFICATION";276
"AY_n9OWPgsk";"NOTIFICATION";247
"0v8DZuyM2GU";"NOTIFICATION";83
"_JMSw6i5pzY";"NOTIFICATION";270
"eXz0cLDRMyg";"NOTIFICATION";427
"xuBfK0oJmw8";"NOTIFICATION";205
"UFD5S4Peqc4";"NOTIFICATION";764
"HvPh2go8xJs";"NOTIFICATION";37
"151Quamk9Uo";"NOTIFICATION";27
"-3r5Amv8wdg";"NOTIFICATION";112
"VKkN-FF66Zw";"NOTIFICATION";444
"fcv3CHBItJo";"NOTIFICATION";70
"P2hu_VsRVfM";"NOTIFICATION";114
"lOdLJx1zL7Y";"NOTIFICATION";357
"u7SyqTpLIJc";"NOTIFICATION";405
"wUzZChTlzdE";"NOTIFICATION";338
"ezGQ1YxfAOU";"NOTIFICATION";305
"ksSg7hhMDbU";"NOTIFICATION";210
"dcjQLZgoNA0";"NOTIFICATION";41
"uFhsqX_A6XA";"NOTIFICATION";3
"i1kCHZEhnEY";"NOTIFICATION";687
"AZAL-QPn5Zc";"NOTIFICATION";504
"yP791KGnrek";"NOTIFICATION";286
"h6zprXwtmfg";"NOTIFICATION";205
"6_1XDU3I-50";"NOTIFICATION";43
"S2k2dxf_QWc";"NOTIFICATION";231
"kXgm7984oTs";"NOTIFICATION";244
"0Stq-erLMlo";"NOTIFICATION";171
"no0j59bcrW8";"END_SCREEN";1
"4xapOrfLvbg";"END_SCREEN";89
"XGbhdoiR-A8";"END_SCREEN";3
"_GOIflxSlYI";"END_SCREEN";17
"gNCTjoCu6k4";"END_SCREEN";18
"wG3J8lO9d5I";"END_SCREEN";36
"HJr4mLYsnB8";"END_SCREEN";18
"fLqvaWJtwhQ";"END_SCREEN";14
"ZilC968Fc9c";"END_SCREEN";13
"-tTYPCTciyU";"END_SCREEN";27
"hilfglpKNRQ";"END_SCREEN";15
"cTqFNg_y9lw";"END_SCREEN";5
"IURWlw2_6Ks";"END_SCREEN";14
"iyGBZsLxe54";"END_SCREEN";56
"bDPGm3rP8WU";"END_SCREEN";26
"AJxCCfFmLTQ";"END_SCREEN";22
"EJwbwMB-fDQ";"END_SCREEN";6
"ZlKMxbC4ehg";"END_SCREEN";1
"icf7Hfj22vg";"END_SCREEN";18
"8H9xM741hBQ";"END_SCREEN";25
"DtOfcsS_pQw";"END_SCREEN";14
"KJod3LG84bk";"END_SCREEN";38
"Ax-jgwnolNI";"END_SCREEN";24
"_8vw30ltFJ0";"END_SCREEN";14
"oLZ7jTKG1fw";"END_SCREEN";16
"7vCD8Zu686Q";"END_SCREEN";39
"vWnMk3E1lIc";"END_SCREEN";2
"XKmTknbusnY";"END_SCREEN";7
"KngjlmJCpUs";"END_SCREEN";1
"gkMjAYFeSiM";"END_SCREEN";49
"k_Z1Uu5y9l8";"END_SCREEN";5
"kJ37glO4wBY";"END_SCREEN";11
"RVcJ3O_O2Jg";"END_SCREEN";20
"eNP36ozsnss";"END_SCREEN";14
"SI0Oxt2Mu-Y";"END_SCREEN";15
"S1kTTQARvVs";"END_SCREEN";1
"X47XlpkMfe8";"END_SCREEN";33
"bU35LnSfo70";"END_SCREEN";75
"MXKDEyc-vtU";"END_SCREEN";32
"O0VsTLDTjss";"END_SCREEN";16
"Pk3uKEuLrUY";"END_SCREEN";4
"A4iG8S4EpHs";"END_SCREEN";4
"QBD4na6Aeq0";"END_SCREEN";24
"iyc74jnjKV8";"END_SCREEN";4
"uq5PQg_hZro";"END_SCREEN";7
"ppQ0DdtBaCw";"END_SCREEN";63
"t4kd-QY6Rh0";"END_SCREEN";26
"fktQmk0a9OI";"END_SCREEN";43
"A9yVhbgxgl8";"END_SCREEN";37
"4pdzhKNwQlY";"END_SCREEN";891
"9XsMt1TxNeM";"END_SCREEN";198
"pEAwvMkpA8I";"END_SCREEN";25
"T1q3BF5_YJ8";"END_SCREEN";68
"VRQq7XVWdR8";"END_SCREEN";199
"0TAapq8TnFQ";"END_SCREEN";84
"KkUg3-R9kcA";"END_SCREEN";3
"Ka7Ds4EAjNQ";"END_SCREEN";61
"KjUAEci6G20";"END_SCREEN";246
"x-1NiopFC9g";"END_SCREEN";8
"6M7AhO8vbNw";"END_SCREEN";14
"syzA3PZx3qk";"END_SCREEN";110
"nePWIVgHobs";"END_SCREEN";1
"UqTAJxp--c4";"END_SCREEN";3
"RnMrGaiVWtQ";"END_SCREEN";146
"IZJijGvbZks";"END_SCREEN";2
"PAX5GP9SkTA";"END_SCREEN";4
"HRJRJ3D9cq8";"END_SCREEN";60
"di_J3aFqY9E";"END_SCREEN";13
"cS1omlvorrk";"END_SCREEN";15
"fTUw94veqfE";"END_SCREEN";51
"cr9UBeZ3AvQ";"END_SCREEN";30
"z7FBukPBKzg";"END_SCREEN";118
"uuwxWnAILr0";"END_SCREEN";4
"Z40Txux1Lxk";"END_SCREEN";54
"3QiTBXfxzHA";"END_SCREEN";3
"EmALxO7V7y0";"END_SCREEN";70
"YeI_n8myE68";"END_SCREEN";7
"Anv3X3EuHZ8";"END_SCREEN";8
"-kOvK7IV3sg";"END_SCREEN";7
"FO6e3rjSslQ";"END_SCREEN";4
"TRdVDwWqbfY";"END_SCREEN";11
"s9ck7xx85mA";"END_SCREEN";58
"DMtlv-BlKP4";"END_SCREEN";2928
"DRVDYOrVdlQ";"END_SCREEN";1
"duMSovyosXE";"END_SCREEN";29
"CoTLQiMZFbI";"END_SCREEN";3
"5XxUVbLVdQE";"END_SCREEN";18
"H3-evk6-qpQ";"END_SCREEN";8
"vbg4Je1tuis";"END_SCREEN";25
"8e8a3o1w51M";"END_SCREEN";79
"pCgK-Ze3nhA";"END_SCREEN";72
"dzJvTcCedm8";"END_SCREEN";8
"WSnB5y2JXv8";"END_SCREEN";88
"_bdHe3z_fVU";"END_SCREEN";3
"Y3ahe3J3Zuo";"END_SCREEN";20
"WX0nH-lEpk4";"END_SCREEN";1
"DWjbd7NPUCM";"END_SCREEN";42
"651eVDaL34o";"END_SCREEN";9
"RcQ8gE-1hSU";"END_SCREEN";22
"oKi7rd16TjU";"END_SCREEN";1
"2RZkc_qrV1g";"END_SCREEN";2
"6jeSIRpjv0M";"END_SCREEN";11
"2SGXnYFdqu4";"END_SCREEN";8
"4NgQLqHI6hU";"END_SCREEN";30
"BY0WV05IeNk";"END_SCREEN";13
"8D6IbflW5OI";"END_SCREEN";18
"2kmFfbOeFJg";"END_SCREEN";48
"Ds8Twy4VvzU";"END_SCREEN";13
"uwjOFYz-FxM";"END_SCREEN";25
"4V-yeg4fva0";"END_SCREEN";21
"JHuH7iGcPoY";"END_SCREEN";11
"1UkDaiRGShM";"END_SCREEN";120
"lFd2hjkKz_Q";"END_SCREEN";101
"8JKgW9mS9WM";"END_SCREEN";79
"LG-fdqSIFxE";"END_SCREEN";57
"6ZM5uFFAd_w";"END_SCREEN";2
"L2ELtem2iGY";"END_SCREEN";5
"OIGGrrnMIgk";"END_SCREEN";104
"2V9cLPXPemg";"END_SCREEN";22
"r5WkPqu9E4E";"END_SCREEN";1
"qeWN5gq9EE8";"END_SCREEN";15
"T7ckdeGOhnU";"END_SCREEN";2
"HEMARcoxhkI";"END_SCREEN";4
"nvv4tPOY8lo";"END_SCREEN";6
"NjdZjozKboA";"END_SCREEN";7
"gc2X5L4Y5Xg";"END_SCREEN";48
"YfdypVSYb9c";"END_SCREEN";1
"6IHNYDy_Ynw";"END_SCREEN";8
"U0YyIsqDWV4";"END_SCREEN";19
"aus8JuVxajM";"END_SCREEN";44
"_p9E8fiDRDw";"END_SCREEN";44
"sepAWgLOCBI";"END_SCREEN";2
"QFADxSyXwwY";"END_SCREEN";51
"fKygF7VEJnQ";"END_SCREEN";48
"L1govVEBxDo";"END_SCREEN";23
"OyvjGRnxCkw";"END_SCREEN";51
"Wz0N0c3EzVg";"END_SCREEN";3
"m4a2c55eXMU";"END_SCREEN";33
"GvKYUgka_4Y";"END_SCREEN";4
"AY_n9OWPgsk";"END_SCREEN";11
"0v8DZuyM2GU";"END_SCREEN";6
"_JMSw6i5pzY";"END_SCREEN";55
"eXz0cLDRMyg";"END_SCREEN";76
"xuBfK0oJmw8";"END_SCREEN";1
"UFD5S4Peqc4";"END_SCREEN";118
"HvPh2go8xJs";"END_SCREEN";7
"151Quamk9Uo";"END_SCREEN";101
"-3r5Amv8wdg";"END_SCREEN";3
"VKkN-FF66Zw";"END_SCREEN";61
"fcv3CHBItJo";"END_SCREEN";456
"P2hu_VsRVfM";"END_SCREEN";4
"lOdLJx1zL7Y";"END_SCREEN";33
"u7SyqTpLIJc";"END_SCREEN";5
"wUzZChTlzdE";"END_SCREEN";14
"ezGQ1YxfAOU";"END_SCREEN";11
"dcjQLZgoNA0";"END_SCREEN";3
"uFhsqX_A6XA";"END_SCREEN";1
"i1kCHZEhnEY";"END_SCREEN";116
"AZAL-QPn5Zc";"END_SCREEN";234
"yP791KGnrek";"END_SCREEN";24
"h6zprXwtmfg";"END_SCREEN";2
"6_1XDU3I-50";"END_SCREEN";2
"S2k2dxf_QWc";"END_SCREEN";26
"_GOIflxSlYI";"ANNOTATION";6
"wG3J8lO9d5I";"ANNOTATION";2
"HJr4mLYsnB8";"ANNOTATION";1
"ZilC968Fc9c";"ANNOTATION";120
"-tTYPCTciyU";"ANNOTATION";13
"cTqFNg_y9lw";"ANNOTATION";7
"IURWlw2_6Ks";"ANNOTATION";6
"iyGBZsLxe54";"ANNOTATION";31
"AJxCCfFmLTQ";"ANNOTATION";11
"EJwbwMB-fDQ";"ANNOTATION";62
"DtOfcsS_pQw";"ANNOTATION";6
"KJod3LG84bk";"ANNOTATION";3
"7vCD8Zu686Q";"ANNOTATION";13
"XKmTknbusnY";"ANNOTATION";9
"X47XlpkMfe8";"ANNOTATION";73
"MXKDEyc-vtU";"ANNOTATION";6
"Pk3uKEuLrUY";"ANNOTATION";10
"A4iG8S4EpHs";"ANNOTATION";8
"uq5PQg_hZro";"ANNOTATION";6
"9XsMt1TxNeM";"ANNOTATION";10
"pEAwvMkpA8I";"ANNOTATION";1
"T1q3BF5_YJ8";"ANNOTATION";21
"syzA3PZx3qk";"ANNOTATION";95
"UqTAJxp--c4";"ANNOTATION";6
"RnMrGaiVWtQ";"ANNOTATION";5
"HRJRJ3D9cq8";"ANNOTATION";2
"fTUw94veqfE";"ANNOTATION";3
"Z40Txux1Lxk";"ANNOTATION";57
"EmALxO7V7y0";"ANNOTATION";694
"Anv3X3EuHZ8";"ANNOTATION";23
"duMSovyosXE";"ANNOTATION";1
"5XxUVbLVdQE";"ANNOTATION";33
"vbg4Je1tuis";"ANNOTATION";27
"8e8a3o1w51M";"ANNOTATION";20
"pCgK-Ze3nhA";"ANNOTATION";450
"oKi7rd16TjU";"ANNOTATION";10
"2RZkc_qrV1g";"ANNOTATION";12
"6jeSIRpjv0M";"ANNOTATION";160
"2SGXnYFdqu4";"ANNOTATION";53
"Ds8Twy4VvzU";"ANNOTATION";18
"lFd2hjkKz_Q";"ANNOTATION";11
"8JKgW9mS9WM";"ANNOTATION";8
"gc2X5L4Y5Xg";"ANNOTATION";1
"fKygF7VEJnQ";"ANNOTATION";3
"L1govVEBxDo";"ANNOTATION";23
"OyvjGRnxCkw";"ANNOTATION";11
"AY_n9OWPgsk";"ANNOTATION";37
"eXz0cLDRMyg";"ANNOTATION";1
"UFD5S4Peqc4";"ANNOTATION";35
"VKkN-FF66Zw";"ANNOTATION";29
"fcv3CHBItJo";"ANNOTATION";34
"lOdLJx1zL7Y";"ANNOTATION";23
"u7SyqTpLIJc";"ANNOTATION";15
"wUzZChTlzdE";"ANNOTATION";17
"i1kCHZEhnEY";"ADVERTISING";1324
"i1kCHZEhnEY";"ANNOTATION";28
"AZAL-QPn5Zc";"ANNOTATION";39
